SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
BALRAMCHIN, EQ, 30-Nov-2022,381.4,383.45,384.9,377.35,383.15,384.3,381.6,1831937,23652, 601339, 32.83
BANARISUG, EQ, 30-Nov-2022,3151.6,3184.0,3194.0,3061.15,3093.85,3080.65,3124.15,1421,517, 574, 40.39
BANDHANBNK, EQ, 30-Nov-2022,234.15,236.95,239.75,234.2,238.4,238.4,237.35,22939142,145894, 9284496, 40.47
BANKBARODA, EQ, 30-Nov-2022,167.8,168.45,168.7,164.45,166.6,166.25,166.27,17302122,81786, 5772087, 33.36
BANKINDIA, EQ, 30-Nov-2022,83.75,84.2,85.0,81.8,82.05,82.3,83.1,10057927,30351, 3679049, 36.58
BASF, EQ, 30-Nov-2022,2623.45,2633.95,2665.0,2631.55,2664.0,2661.25,2650.2,8615,1765, 5115, 59.37
BATAINDIA, EQ, 30-Nov-2022,1702.05,1708.95,1725.95,1697.0,1716.5,1717.85,1714.1,386776,16107, 190083, 49.15
BBTC, EQ, 30-Nov-2022,960.25,964.8,985.0,955.5,959.1,961.0,970.45,155145,8615, 42528, 27.41
BDL, EQ, 30-Nov-2022,948.75,952.2,975.3,941.05,970.0,969.0,959.12,656457,23859, 274784, 41.86
BECTORFOOD, EQ, 30-Nov-2022,430.35,430.4,437.95,430.4,435.85,435.15,434.83,173030,8471, 103326, 59.72
BEL, EQ, 30-Nov-2022,106.15,106.5,106.55,104.15,105.3,105.1,104.98,27869373,84854, 19423475, 69.69
BEML, EQ, 30-Nov-2022,1472.8,1477.0,1488.3,1463.0,1470.0,1468.45,1478.38,81741,6695, 55621, 68.05
BEPL, EQ, 30-Nov-2022,110.1,110.1,112.95,110.1,111.85,112.0,111.8,229751,4474, 121360, 52.82
BERGEPAINT, EQ, 30-Nov-2022,612.2,611.0,623.75,611.0,622.0,622.4,620.55,1182037,25255, 673883, 57.01
BHARATFORG, EQ, 30-Nov-2022,848.75,848.75,863.8,848.0,858.45,859.55,856.01,1443604,33724, 923629, 63.98
BHARATRAS, EQ, 30-Nov-2022,10035.4,10035.4,10149.95,10035.4,10095.0,10099.9,10100.72,671,398, 374, 55.74
BHARTIARTL, EQ, 30-Nov-2022,835.85,834.8,852.0,832.6,850.8,848.75,845.05,6874390,130250, 4835679, 70.34
BHEL, EQ, 30-Nov-2022,81.05,81.55,84.0,81.55,83.3,83.7,83.18,39048501,71269, 11112861, 28.46
BIOCON, EQ, 30-Nov-2022,282.1,284.9,287.0,280.5,282.95,282.85,283.33,6560699,50359, 4124329, 62.86
BIRLACORPN, EQ, 30-Nov-2022,936.0,939.4,954.0,935.2,950.0,949.6,944.23,62010,5216, 34779, 56.09
BLUEDART, EQ, 30-Nov-2022,7577.25,7577.25,7625.0,7525.6,7599.4,7604.3,7572.51,33712,5700, 25919, 76.88
BLUESTARCO, EQ, 30-Nov-2022,1224.65,1224.65,1238.95,1205.0,1227.1,1225.55,1223.8,48246,4612, 30345, 62.90
BOMDYEING, EQ, 30-Nov-2022,81.1,81.4,82.5,81.2,81.75,81.7,81.78,1098041,5298, 391208, 35.63
BOSCHLTD, EQ, 30-Nov-2022,16795.2,16879.2,17075.35,16822.5,17012.0,17004.4,16922.27,28048,6804, 14557, 51.90
BPCL, EQ, 30-Nov-2022,339.05,339.05,343.75,335.8,341.45,341.15,340.51,5014866,62591, 2255334, 44.97
BRIGADE, EQ, 30-Nov-2022,482.5,480.85,489.0,480.0,484.0,486.25,485.41,140414,8727, 75938, 54.08
BRITANNIA, EQ, 30-Nov-2022,4285.35,4297.95,4387.9,4290.05,4370.0,4362.3,4342.22,1101544,51894, 780632, 70.87
BSE, EQ, 30-Nov-2022,580.3,578.5,582.0,576.0,577.5,577.2,577.67,401500,13842, 224910, 56.02
BSOFT, EQ, 30-Nov-2022,295.55,296.2,307.05,294.65,305.0,305.25,301.94,3774440,39659, 1859217, 49.26
CAMLINFINE, EQ, 30-Nov-2022,162.5,163.8,164.5,159.1,160.5,160.45,161.63,560072,8198, 182487, 32.58
CANBK, EQ, 30-Nov-2022,321.75,323.7,323.7,312.7,314.9,314.7,315.88,22493064,91401, 13438827, 59.75
CANFINHOME, EQ, 30-Nov-2022,549.2,551.45,555.0,547.2,552.0,553.05,550.5,555749,12533, 255186, 45.92
CAPACITE, EQ, 30-Nov-2022,144.05,145.15,145.55,140.5,140.9,140.8,142.7,82556,1929, 57653, 69.84
CAPLIPOINT, EQ, 30-Nov-2022,754.25,756.95,759.0,747.55,755.0,755.45,754.17,24196,2891, 15220, 62.90
CARBORUNIV, EQ, 30-Nov-2022,838.4,837.0,859.0,833.0,855.0,853.2,847.35,40446,3447, 24653, 60.95
CARERATING, EQ, 30-Nov-2022,549.25,551.0,559.7,544.55,547.7,549.2,550.48,66866,2295, 37188, 55.62
CASTROLIND, EQ, 30-Nov-2022,128.75,129.4,132.4,129.05,131.0,131.5,131.33,956920,15395, 553032, 57.79
CCL, EQ, 30-Nov-2022,539.15,542.5,556.0,540.0,543.1,546.1,547.93,800766,22331, 197653, 24.68
CDSL, EQ, 30-Nov-2022,1234.45,1239.8,1248.9,1230.2,1235.2,1238.0,1238.03,261459,16846, 110051, 42.09
CEATLTD, EQ, 30-Nov-2022,1929.9,1923.0,1932.9,1863.1,1870.0,1882.85,1886.53,217796,13549, 47933, 22.01
CENTRALBK, EQ, 30-Nov-2022,25.15,25.3,25.4,24.4,24.65,24.55,24.82,11509474,13941, 4162836, 36.17
CENTRUM, EQ, 30-Nov-2022,24.8,24.7,26.2,24.65,25.65,25.75,25.68,523395,1599, 406195, 77.61
CENTURYPLY, EQ, 30-Nov-2022,553.1,555.15,556.6,529.1,534.9,542.4,544.23,328521,15638, 264043, 80.37
CENTURYTEX, EQ, 30-Nov-2022,793.05,794.0,812.55,782.25,804.15,808.45,798.17,198217,13921, 66088, 33.34
CERA, EQ, 30-Nov-2022,5515.4,5516.0,5545.0,5320.0,5400.0,5353.1,5395.94,28847,5756, 13829, 47.94
CESC, EQ, 30-Nov-2022,74.9,75.0,75.25,74.25,74.4,74.4,74.67,1690773,7844, 1141077, 67.49
CGCL, EQ, 30-Nov-2022,744.5,745.0,751.0,738.0,746.0,748.5,741.77,45143,2075, 15690, 34.76
CHALET, EQ, 30-Nov-2022,358.6,361.5,374.0,355.65,374.0,372.4,365.61,294190,9398, 155082, 52.71
CHAMBLFERT, EQ, 30-Nov-2022,306.45,305.25,307.7,302.15,305.2,304.8,304.22,800624,13051, 302874, 37.83
CHEMCON, EQ, 30-Nov-2022,298.1,299.4,301.6,296.6,298.0,298.15,298.71,95410,3443, 44006, 46.12
CHENNPETRO, EQ, 30-Nov-2022,209.65,210.0,218.4,207.55,216.0,215.8,214.0,1186824,15477, 395046, 33.29
CHOLAFIN, EQ, 30-Nov-2022,714.75,714.75,721.8,708.7,720.0,714.85,715.31,2405895,42055, 1194264, 49.64
CHOLAHLDNG, EQ, 30-Nov-2022,581.2,582.0,599.4,575.4,597.0,590.5,585.91,98359,3245, 64952, 66.04
CIPLA, EQ, 30-Nov-2022,1121.15,1121.15,1149.0,1120.0,1142.9,1139.65,1134.28,2680903,65176, 1754165, 65.43
COALINDIA, EQ, 30-Nov-2022,227.2,227.2,228.85,226.55,227.8,227.25,227.44,12154948,67567, 8432379, 69.37
COCHINSHIP, EQ, 30-Nov-2022,640.6,643.8,669.85,642.6,667.5,667.05,663.06,3130101,61557, 617981, 19.74
COFORGE, EQ, 30-Nov-2022,3977.75,3978.85,4068.2,3960.0,4022.3,4036.3,4015.79,327153,30531, 77701, 23.75
COLPAL, EQ, 30-Nov-2022,1602.6,1611.2,1640.0,1607.05,1631.05,1632.15,1625.89,932072,26608, 552170, 59.24
CONCOR, EQ, 30-Nov-2022,759.65,759.0,775.0,754.0,772.75,771.95,767.79,1345532,38840, 743094, 55.23
CONFIPET, EQ, 30-Nov-2022,79.7,79.15,79.45,76.8,77.5,77.45,77.77,986676,7070, 595652, 60.37
COROMANDEL, EQ, 30-Nov-2022,918.5,922.0,933.55,915.5,929.0,929.75,925.32,323867,22309, 203444, 62.82
CRAFTSMAN, EQ, 30-Nov-2022,3058.6,3059.0,3085.0,3012.35,3029.35,3043.3,3048.56,98789,13606, 80242, 81.23
CREDITACC, EQ, 30-Nov-2022,967.3,967.3,990.0,958.75,962.0,960.25,963.87,52338,3808, 32067, 61.27
CRISIL, EQ, 30-Nov-2022,2938.1,2944.95,2950.0,2915.0,2920.0,2925.3,2926.55,66364,4480, 58587, 88.28
CROMPTON, EQ, 30-Nov-2022,364.9,364.2,367.0,357.15,362.85,362.85,361.52,2073146,52695, 1106045, 53.35
CSBBANK, EQ, 30-Nov-2022,220.5,222.25,222.25,217.55,218.95,218.3,219.7,208275,3780, 132614, 63.67
CUB, EQ, 30-Nov-2022,186.75,187.7,190.1,185.05,190.0,188.8,187.34,3539834,16677, 2472070, 69.84
CUMMINSIND, EQ, 30-Nov-2022,1371.6,1376.2,1420.0,1376.2,1419.0,1413.5,1404.8,835344,31642, 504389, 60.38
CYIENT, EQ, 30-Nov-2022,822.9,827.2,843.0,816.0,835.0,837.3,829.43,198291,12675, 100838, 50.85
DAAWAT, EQ, 30-Nov-2022,111.4,116.4,117.95,112.2,113.8,114.55,115.23,5488513,29470, 2780051, 50.65
DABUR, EQ, 30-Nov-2022,593.1,595.45,598.9,585.7,590.3,588.35,590.93,6800183,71396, 3860095, 56.76
DALBHARAT, EQ, 30-Nov-2022,1766.25,1763.9,1826.0,1762.1,1824.95,1820.7,1796.82,581157,26653, 236453, 40.69
DALMIASUG, EQ, 30-Nov-2022,351.65,353.1,357.9,350.6,353.8,353.3,354.17,71140,3219, 39393, 55.37
DBCORP, EQ, 30-Nov-2022,115.45,116.05,117.5,114.1,116.25,116.4,115.94,208531,3185, 127069, 60.94
DBL, EQ, 30-Nov-2022,236.45,237.35,238.4,232.05,233.0,235.05,235.13,198333,4917, 77228, 38.94
DCAL, EQ, 30-Nov-2022,99.2,99.8,100.5,98.0,99.0,98.8,99.35,540760,3115, 400431, 74.05
DCBBANK, EQ, 30-Nov-2022,127.45,127.8,132.0,126.55,131.0,130.95,130.18,4792218,23578, 2012507, 42.00
DCMSHRIRAM, EQ, 30-Nov-2022,852.8,861.0,878.4,853.1,876.0,871.95,871.48,69186,4641, 30378, 43.91
DEEPAKNTR, EQ, 30-Nov-2022,2168.9,2173.95,2185.1,2162.45,2175.0,2175.55,2173.48,291269,15679, 93105, 31.97
DELTACORP, EQ, 30-Nov-2022,228.45,228.5,229.95,225.05,227.45,227.45,227.87,1796693,16477, 665316, 37.03
DEN, EQ, 30-Nov-2022,35.3,35.7,36.6,35.5,36.15,36.1,36.1,1570100,3802, 718622, 45.77
DFMFOODS, EQ, 30-Nov-2022,393.9,396.4,398.7,393.85,396.1,396.6,396.16,60578,2339, 42654, 70.41
DHAMPURSUG, EQ, 30-Nov-2022,226.2,227.0,231.5,226.45,228.6,229.35,228.91,318096,5746, 162997, 51.24
DHANI, EQ, 30-Nov-2022,48.1,48.0,48.4,46.5,47.15,47.1,47.05,1788480,10204, 977526, 54.66
DHANUKA, EQ, 30-Nov-2022,705.75,711.0,713.95,700.05,706.5,705.3,709.34,15642,1197, 10445, 66.78
DIAMONDYD, EQ, 30-Nov-2022,950.95,959.5,960.5,948.1,950.0,950.5,951.42,4284,404, 3456, 80.67
DISHTV, EQ, 30-Nov-2022,20.45,20.55,21.45,20.5,20.75,20.6,21.02,19393506,15471, 10063649, 51.89
DIVISLAB, EQ, 30-Nov-2022,3372.7,3377.7,3420.0,3346.35,3405.0,3404.7,3397.1,1028382,36654, 748072, 72.74
DIXON, EQ, 30-Nov-2022,4281.7,4299.0,4313.4,4207.0,4258.0,4251.9,4235.39,259144,25780, 119780, 46.22
DLF, EQ, 30-Nov-2022,392.55,393.05,404.3,389.35,401.8,402.65,400.23,8733967,76574, 3462044, 39.64
DMART, EQ, 30-Nov-2022,3965.1,3975.0,4040.0,3955.0,4029.0,4025.5,4000.2,604666,51709, 420289, 69.51
DOLLAR, EQ, 30-Nov-2022,430.05,432.25,434.5,427.75,429.0,428.4,430.07,31346,2205, 20396, 65.07
DRREDDY, EQ, 30-Nov-2022,4453.35,4470.0,4517.95,4441.0,4486.45,4487.15,4488.71,851368,45230, 543006, 63.78
EASEMYTRIP, EQ, 30-Nov-2022,66.35,67.7,67.9,61.2,64.0,62.8,64.41,25197426,53304, 8072857, 32.04
EDELWEISS, EQ, 30-Nov-2022,66.8,67.15,68.95,66.2,67.0,66.75,67.42,1520070,7678, 635598, 41.81
EICHERMOT, EQ, 30-Nov-2022,3416.1,3419.8,3504.5,3417.05,3489.6,3484.5,3468.24,1151772,57080, 665443, 57.78
EIDPARRY, EQ, 30-Nov-2022,595.95,595.45,606.0,586.0,605.7,602.4,596.67,358084,14756, 187206, 52.28
EIHOTEL, EQ, 30-Nov-2022,173.95,174.0,180.65,173.85,179.0,178.9,178.11,1127989,11319, 508741, 45.10
ELGIEQUIP, EQ, 30-Nov-2022,470.4,473.45,484.35,468.35,484.15,475.0,475.49,4511657,22149, 4074270, 90.31
EMAMILTD, EQ, 30-Nov-2022,473.5,475.0,480.6,471.1,477.0,478.75,476.47,315358,14056, 143560, 45.52
ENDURANCE, EQ, 30-Nov-2022,1504.75,1512.3,1539.8,1504.55,1521.25,1527.85,1520.75,23437,2384, 16613, 70.88
ENGINERSIN, EQ, 30-Nov-2022,82.15,82.4,82.7,80.1,80.4,80.25,81.08,3441718,14197, 1589958, 46.20
EPL, EQ, 30-Nov-2022,162.15,162.7,163.45,160.9,161.15,162.55,162.06,126004,6045, 65305, 51.83
EQUITAS, EQ, 30-Nov-2022,116.65,117.1,120.3,114.35,119.35,119.4,118.09,1369280,14611, 590407, 43.12
EQUITASBNK, EQ, 30-Nov-2022,53.65,53.95,57.9,53.8,57.55,57.15,56.26,8137204,24805, 3164005, 38.88
ERIS, EQ, 30-Nov-2022,673.8,674.0,680.25,666.05,671.5,673.5,674.62,16250,5050, 5085, 31.29
ESABINDIA, EQ, 30-Nov-2022,3813.55,3849.95,4200.0,3802.1,4190.35,4147.6,4051.11,36302,5385, 18863, 51.96
ESCORTS, EQ, 30-Nov-2022,2262.25,2265.0,2290.0,2253.2,2289.9,2286.5,2272.67,222954,11222, 49776, 22.33
EVEREADY, EQ, 30-Nov-2022,348.15,348.15,356.0,334.7,351.75,349.95,344.73,166607,4403, 95351, 57.23
EXIDEIND, EQ, 30-Nov-2022,185.9,186.0,190.35,185.55,188.9,188.85,188.6,5349195,47728, 2381286, 44.52
FACT, EQ, 30-Nov-2022,148.0,148.0,150.4,144.1,145.5,145.95,146.47,297217,5258, 87945, 29.59
FDC, EQ, 30-Nov-2022,286.9,287.35,289.15,284.4,285.4,285.05,285.78,48390,2994, 24607, 50.85
FEDERALBNK, EQ, 30-Nov-2022,132.45,132.8,133.35,131.0,132.05,131.45,131.72,6326371,38935, 3101408, 49.02
FILATEX, EQ, 30-Nov-2022,96.85,96.85,97.0,94.7,95.65,95.2,95.37,189546,3478, 133164, 70.25
FINCABLES, EQ, 30-Nov-2022,580.05,577.35,593.9,546.2,553.55,552.6,568.15,814842,25061, 370381, 45.45
FINEORG, EQ, 30-Nov-2022,6133.65,6135.0,6322.0,6050.1,6272.0,6244.15,6181.36,55121,9046, 24460, 44.38
FINPIPE, EQ, 30-Nov-2022,156.4,156.6,158.65,153.1,157.0,157.55,155.9,605759,13430, 303105, 50.04
FMGOETZE, EQ, 30-Nov-2022,305.2,308.85,309.95,304.0,309.75,307.35,306.09,76501,1316, 46548, 60.85
FORTIS, EQ, 30-Nov-2022,294.25,294.9,295.8,286.1,290.0,290.1,289.54,822817,20039, 361635, 43.95
FSL, EQ, 30-Nov-2022,109.1,109.0,110.25,108.1,109.5,109.9,109.31,1499918,7847, 617503, 41.17
GABRIEL, EQ, 30-Nov-2022,190.95,191.7,195.7,188.3,191.15,192.25,191.52,733541,12201, 257755, 35.14
GAEL, EQ, 30-Nov-2022,229.75,230.85,231.9,225.95,229.25,228.8,228.8,195348,7266, 111201, 56.92
GAIL, EQ, 30-Nov-2022,94.15,94.5,94.95,93.8,94.7,94.75,94.49,18501717,48019, 12852352, 69.47
GALAXYSURF, EQ, 30-Nov-2022,2767.1,2769.0,2806.0,2762.1,2803.9,2799.5,2785.69,9548,2749, 5330, 55.82
GANECOS, EQ, 30-Nov-2022,905.8,906.0,914.0,888.0,905.05,908.6,899.45,44156,3438, 19585, 44.35
GARFIBRES, EQ, 30-Nov-2022,3319.7,3301.0,3429.7,3301.0,3411.0,3398.5,3359.58,8773,1874, 6552, 74.68
GATI, EQ, 30-Nov-2022,166.5,166.5,167.45,163.0,163.9,163.7,164.89,376479,4186, 261060, 69.34
GENUSPOWER, EQ, 30-Nov-2022,95.25,95.65,96.15,92.25,94.25,93.7,94.03,588629,5552, 246655, 41.90
GEOJITFSL, EQ, 30-Nov-2022,47.05,47.1,48.3,46.85,47.3,47.65,47.54,755419,5845, 487195, 64.49
GEPIL, EQ, 30-Nov-2022,142.8,142.8,152.5,142.8,150.6,151.4,149.51,422356,7028, 202991, 48.06
GESHIP, EQ, 30-Nov-2022,686.65,691.1,695.0,652.5,666.0,663.65,677.23,442975,17751, 206840, 46.69
GET&D, EQ, 30-Nov-2022,129.05,131.3,132.0,128.35,131.2,131.05,130.41,44279,1309, 23616, 53.33
GHCL, EQ, 30-Nov-2022,570.95,574.0,586.45,572.0,579.45,577.5,579.52,405323,11851, 269207, 66.42
GICRE, EQ, 30-Nov-2022,147.35,148.1,149.6,147.3,148.6,148.95,148.72,756323,7845, 329798, 43.61
GILLETTE, EQ, 30-Nov-2022,5099.8,5099.8,5193.45,5065.1,5193.1,5127.6,5115.49,7127,1854, 5550, 77.87
GLAND, EQ, 30-Nov-2022,1877.95,1878.0,1898.0,1765.0,1776.0,1779.65,1801.05,1689301,96441, 466278, 27.60
GLAXO, EQ, 30-Nov-2022,1329.05,1330.1,1343.0,1326.95,1333.7,1337.15,1334.11,42152,4237, 30401, 72.12
GLENMARK, EQ, 30-Nov-2022,438.3,439.5,441.55,427.35,431.15,430.7,432.24,816785,15423, 238138, 29.16
GMDCLTD, EQ, 30-Nov-2022,149.8,150.0,158.25,150.0,157.5,157.25,155.6,3428251,24825, 1404391, 40.97
GMMPFAUDLR, EQ, 30-Nov-2022,1896.3,1891.0,1969.3,1891.0,1952.9,1951.65,1943.17,161245,18070, 78553, 48.72
GMRINFRA, EQ, 30-Nov-2022,40.6,40.6,43.2,40.5,42.9,42.9,42.37,45231360,76616, 12477296, 27.59
GNFC, EQ, 30-Nov-2022,597.9,599.05,602.9,586.5,602.8,601.25,594.19,2021510,36458, 779621, 38.57
GODFRYPHLP, EQ, 30-Nov-2022,1814.95,1830.0,1849.95,1781.1,1810.0,1804.95,1816.54,156882,15186, 56869, 36.25
GODREJAGRO, EQ, 30-Nov-2022,478.8,479.95,482.0,474.65,480.0,478.6,477.99,57732,3603, 32436, 56.18
GODREJCP, EQ, 30-Nov-2022,865.65,870.05,888.9,867.1,883.0,881.45,879.84,1839648,42441, 743858, 40.43
GODREJIND, EQ, 30-Nov-2022,454.55,458.0,465.4,455.55,464.5,462.45,460.15,328716,13052, 161693, 49.19
GODREJPROP, EQ, 30-Nov-2022,1278.55,1278.55,1316.95,1276.05,1306.0,1305.15,1302.03,1049318,34741, 414535, 39.51
GPPL, EQ, 30-Nov-2022,90.85,90.95,91.95,90.65,90.9,91.0,91.15,543359,9133, 303818, 55.91
GRANULES, EQ, 30-Nov-2022,347.35,347.0,350.3,344.0,346.85,345.95,346.22,665681,10973, 302863, 45.50
GRAPHITE, EQ, 30-Nov-2022,390.7,392.9,399.5,391.3,393.8,393.6,395.4,763330,15679, 201177, 26.36
GRASIM, EQ, 30-Nov-2022,1719.15,1725.2,1768.6,1725.2,1763.0,1759.75,1749.01,1133250,43805, 631923, 55.76
GREAVESCOT, EQ, 30-Nov-2022,146.65,147.5,149.9,147.0,149.65,149.2,148.28,784025,8036, 400664, 51.10
GREENLAM, EQ, 30-Nov-2022,331.45,334.75,335.0,329.1,333.0,332.55,333.81,34702,1923, 27924, 80.47
GREENPLY, EQ, 30-Nov-2022,162.55,163.9,163.9,162.05,162.8,162.7,162.83,54209,2256, 35859, 66.15
GRINDWELL, EQ, 30-Nov-2022,1927.9,1935.0,1935.0,1903.05,1912.8,1919.4,1921.65,18070,3563, 11936, 66.05
GRSE, EQ, 30-Nov-2022,482.5,484.45,514.65,480.6,512.65,511.35,503.23,2978287,53809, 722165, 24.25
GSFC, EQ, 30-Nov-2022,131.15,131.85,133.1,130.65,132.1,132.55,132.11,1909452,12111, 1126131, 58.98
GSPL, EQ, 30-Nov-2022,266.9,268.65,271.0,264.4,270.1,269.5,268.02,1245538,15848, 587202, 47.14
GTPL, EQ, 30-Nov-2022,144.45,145.95,145.95,139.05,140.0,140.6,141.91,92062,1987, 75579, 82.10
GUJALKALI, EQ, 30-Nov-2022,790.35,792.0,798.25,786.0,791.05,794.15,792.01,61387,3933, 25433, 41.43
GUJGASLTD, EQ, 30-Nov-2022,498.7,501.9,508.65,494.35,499.0,498.85,500.59,1758025,26313, 834683, 47.48
GULFOILLUB, EQ, 30-Nov-2022,443.9,443.9,462.4,443.9,453.0,451.55,455.18,175573,11875, 68800, 39.19
HAL, EQ, 30-Nov-2022,2752.15,2752.15,2768.95,2721.55,2755.0,2754.05,2749.24,481129,25947, 140817, 29.27
HAPPSTMNDS, EQ, 30-Nov-2022,944.65,945.55,952.4,943.05,952.4,947.55,946.17,100786,7137, 55405, 54.97
HATHWAY, EQ, 30-Nov-2022,16.6,16.7,17.6,16.65,17.15,17.15,17.25,7587203,8012, 3177760, 41.88
HATSUN, EQ, 30-Nov-2022,904.2,904.2,914.95,855.55,886.7,887.6,893.93,27644,2117, 15696, 56.78
HAVELLS, EQ, 30-Nov-2022,1234.85,1233.0,1261.35,1216.25,1259.3,1253.55,1242.98,1931733,47556, 1030414, 53.34
HCC, EQ, 30-Nov-2022,17.2,17.2,17.75,17.1,17.4,17.45,17.44,21698338,11268, 8404276, 38.73
HCG, EQ, 30-Nov-2022,301.55,302.0,306.55,291.1,294.0,295.85,300.31,193157,6961, 122735, 63.54
HCLTECH, EQ, 30-Nov-2022,1128.95,1127.0,1129.9,1117.0,1122.0,1120.8,1120.99,6053488,135652, 4316034, 71.30
HDFC, EQ, 30-Nov-2022,2665.25,2675.0,2700.0,2666.35,2694.0,2692.55,2686.2,5491305,100501, 4018928, 73.19
HDFCAMC, EQ, 30-Nov-2022,2173.65,2171.1,2190.0,2162.3,2185.0,2187.1,2184.19,293086,9641, 212257, 72.42
HDFCBANK, EQ, 30-Nov-2022,1597.85,1597.1,1612.9,1597.1,1611.9,1608.45,1603.75,7592403,137140, 6030327, 79.43
HDFCLIFE, EQ, 30-Nov-2022,584.85,586.2,593.0,585.05,590.5,590.6,590.11,3502958,63325, 2427636, 69.30
HEG, EQ, 30-Nov-2022,1059.5,1065.95,1086.15,1058.1,1065.0,1067.7,1072.02,416099,18569, 127348, 30.61
HEIDELBERG, EQ, 30-Nov-2022,201.05,201.15,207.0,199.3,205.95,204.4,202.53,231410,3463, 133396, 57.64
HEMIPROP, EQ, 30-Nov-2022,96.75,97.25,101.6,96.0,96.95,97.0,98.27,1394618,10846, 690045, 49.48
HERANBA, EQ, 30-Nov-2022,535.8,535.0,544.9,531.45,536.9,536.65,540.24,41706,2470, 21044, 50.46
HERITGFOOD, EQ, 30-Nov-2022,319.95,319.95,324.0,318.1,318.5,318.65,320.2,69645,6908, 51720, 74.26
HEROMOTOCO, EQ, 30-Nov-2022,2828.25,2831.95,2861.0,2820.1,2850.05,2851.9,2847.8,1379225,46673, 817062, 59.24
HESTERBIO, EQ, 30-Nov-2022,1933.75,1933.8,1933.8,1868.0,1879.0,1875.35,1892.66,9379,1307, 7853, 83.73
HFCL, EQ, 30-Nov-2022,79.2,79.4,79.95,78.35,79.35,79.5,79.14,7515609,19800, 2612468, 34.76
HGINFRA, EQ, 30-Nov-2022,587.3,587.0,602.7,584.0,599.0,598.15,597.36,77599,6002, 38464, 49.57
HIKAL, EQ, 30-Nov-2022,341.8,343.1,343.1,335.55,337.9,338.65,339.11,185283,7929, 66944, 36.13
HIL, EQ, 30-Nov-2022,2594.7,2590.0,2615.1,2577.0,2580.1,2589.05,2588.03,7821,2477, 4580, 58.56
HIMATSEIDE, EQ, 30-Nov-2022,94.7,95.0,97.8,94.95,96.5,96.5,96.64,219722,3108, 96335, 43.84
HINDALCO, EQ, 30-Nov-2022,435.95,438.75,451.95,438.15,449.85,450.7,448.13,13921394,119346, 5295138, 38.04
HINDCOPPER, EQ, 30-Nov-2022,114.65,115.0,119.7,115.0,117.2,117.3,118.05,7581421,35473, 1725970, 22.77
HINDOILEXP, EQ, 30-Nov-2022,143.15,143.0,145.5,142.55,142.6,143.5,143.95,180149,2837, 69940, 38.82
HINDPETRO, EQ, 30-Nov-2022,238.5,238.5,241.5,234.85,239.4,239.1,238.56,4640871,31343, 2406550, 51.86
HINDUNILVR, EQ, 30-Nov-2022,2634.2,2634.0,2698.0,2623.0,2685.0,2684.35,2665.91,3698270,137173, 2545579, 68.83
HINDZINC, EQ, 30-Nov-2022,303.15,301.5,307.6,301.5,307.05,307.25,306.13,495922,9387, 278226, 56.10
HOMEFIRST, EQ, 30-Nov-2022,724.95,728.6,749.0,726.3,731.7,733.7,734.51,104439,7679, 47481, 45.46
HONAUT, EQ, 30-Nov-2022,41027.8,41372.4,41896.0,40880.0,41700.0,41715.6,41445.85,5314,3245, 1281, 24.11
HSCL, EQ, 30-Nov-2022,100.5,100.9,103.9,100.1,102.85,102.95,102.66,6287709,20522, 3560346, 56.62
HUDCO, EQ, 30-Nov-2022,48.75,49.15,55.2,49.0,53.1,53.3,53.61,80235507,124699, 14725116, 18.35
HUHTAMAKI, EQ, 30-Nov-2022,191.7,192.15,196.0,192.15,195.25,195.35,194.87,75287,1864, 49518, 65.77
IBREALEST, EQ, 30-Nov-2022,84.8,85.0,85.9,82.85,83.0,83.3,84.5,6893086,20586, 2918897, 42.35
IBULHSGFIN, EQ, 30-Nov-2022,143.55,144.2,144.85,141.1,141.9,142.2,142.91,7028129,27946, 1548221, 22.03
ICICIBANK, EQ, 30-Nov-2022,946.75,948.05,958.2,941.0,952.5,952.9,949.62,20858573,280362, 15610880, 74.84
ICICIGI, EQ, 30-Nov-2022,1175.7,1181.6,1213.2,1176.05,1212.0,1211.15,1204.59,1400360,74802, 774469, 55.30
ICICIPRULI, EQ, 30-Nov-2022,471.1,473.5,478.95,470.55,475.9,476.2,475.16,3786647,48184, 2147105, 56.70
ICIL, EQ, 30-Nov-2022,137.0,137.7,138.0,135.9,137.15,137.15,137.13,119901,1870, 67414, 56.22
ICRA, EQ, 30-Nov-2022,4419.35,4426.0,4510.0,4380.1,4381.0,4405.35,4449.65,7070,1964, 2513, 35.54
IDBI, EQ, 30-Nov-2022,54.3,54.45,54.8,52.75,53.35,53.45,53.6,19622074,30144, 7298864, 37.20
IDEA, EQ, 30-Nov-2022,8.05,8.05,8.3,8.0,8.25,8.25,8.17,75150800,109197, 29268787, 38.95
IDFC, EQ, 30-Nov-2022,80.8,81.95,83.0,81.2,82.1,81.95,81.9,8457028,29925, 2197175, 25.98
IDFCFIRSTB, EQ, 30-Nov-2022,58.0,58.25,58.7,57.9,58.5,58.6,58.37,20210615,59011, 8278856, 40.96
