SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GODREJCP, EQ, 01-Dec-2022,881.45,885.95,886.45,864.05,876.15,877.25,873.88,1059022,25578, 526847, 49.75
GODREJIND, EQ, 01-Dec-2022,462.45,464.8,465.45,452.95,460.0,457.85,458.5,198904,9503, 103255, 51.91
GODREJPROP, EQ, 01-Dec-2022,1305.15,1315.0,1333.0,1301.0,1330.15,1326.5,1319.05,739360,36313, 304227, 41.15
GPPL, EQ, 01-Dec-2022,91.0,91.45,93.4,90.9,91.8,91.65,92.28,967967,9574, 507380, 52.42
GRANULES, EQ, 01-Dec-2022,345.95,346.45,348.0,339.0,340.0,340.8,341.62,1145495,20484, 569410, 49.71
GRAPHITE, EQ, 01-Dec-2022,393.6,395.9,399.75,383.3,386.2,386.2,391.87,614950,13014, 242780, 39.48
GRASIM, EQ, 01-Dec-2022,1759.75,1770.0,1807.4,1760.0,1806.0,1799.95,1785.74,895030,37126, 359070, 40.12
GREAVESCOT, EQ, 01-Dec-2022,149.2,150.0,153.9,148.5,149.3,149.35,150.93,1632919,12961, 615725, 37.71
GREENLAM, EQ, 01-Dec-2022,332.55,336.8,338.0,331.0,333.2,334.65,334.88,40506,2310, 30740, 75.89
GREENPLY, EQ, 01-Dec-2022,162.7,164.0,164.0,162.0,163.25,162.95,162.8,91407,3793, 58107, 63.57
GRINDWELL, EQ, 01-Dec-2022,1919.4,1919.0,1950.0,1905.05,1946.0,1945.7,1936.64,74279,13036, 39305, 52.92
GRSE, EQ, 01-Dec-2022,511.35,513.95,520.0,496.5,502.0,502.0,508.8,1184347,31447, 233275, 19.70
GSFC, EQ, 01-Dec-2022,132.55,132.9,134.5,130.5,130.75,130.9,131.9,2103069,10493, 1102234, 52.41
GSPL, EQ, 01-Dec-2022,269.5,274.4,274.4,263.2,265.0,264.45,266.9,1022171,19942, 549553, 53.76
GTPL, EQ, 01-Dec-2022,140.6,142.7,142.7,138.5,139.0,138.9,140.17,153958,2011, 108911, 70.74
GUJALKALI, EQ, 01-Dec-2022,794.15,796.7,802.1,790.0,792.05,792.9,795.65,60657,4060, 27813, 45.85
GUJGASLTD, EQ, 01-Dec-2022,498.85,502.1,517.0,500.35,509.0,508.3,508.78,3327631,53330, 1330406, 39.98
GULFOILLUB, EQ, 01-Dec-2022,451.55,459.0,459.0,448.05,453.5,455.25,453.13,61606,6284, 34772, 56.44
HAL, EQ, 01-Dec-2022,2754.05,2760.0,2767.45,2732.3,2752.4,2755.4,2748.98,429647,22328, 130587, 30.39
HAPPSTMNDS, EQ, 01-Dec-2022,947.55,971.05,996.15,966.7,984.0,980.8,985.13,924487,33779, 193188, 20.90
HATHWAY, EQ, 01-Dec-2022,17.15,17.3,17.85,17.3,17.35,17.35,17.6,5973094,6684, 2655201, 44.45
HATSUN, EQ, 01-Dec-2022,887.6,904.95,997.55,901.65,953.0,959.25,975.68,1084017,40500, 77150, 7.12
HAVELLS, EQ, 01-Dec-2022,1253.55,1259.15,1270.6,1243.6,1248.0,1250.4,1255.39,611094,29637, 306035, 50.08
HCC, EQ, 01-Dec-2022,17.45,17.55,17.6,16.85,16.95,17.05,17.24,16374540,8391, 8166031, 49.87
HCG, EQ, 01-Dec-2022,295.85,297.3,304.0,295.85,303.15,303.1,301.56,195004,6685, 125430, 64.32
HCLTECH, EQ, 01-Dec-2022,1120.8,1130.0,1150.65,1128.4,1134.0,1136.4,1141.9,3919684,125943, 2126140, 54.24
HDFC, EQ, 01-Dec-2022,2692.55,2714.95,2728.15,2688.6,2695.5,2700.95,2703.64,3011653,102123, 1903492, 63.20
HDFCAMC, EQ, 01-Dec-2022,2187.1,2190.3,2203.2,2180.0,2199.0,2199.9,2196.3,441009,14353, 326982, 74.14
HDFCBANK, EQ, 01-Dec-2022,1608.45,1622.0,1637.0,1615.0,1618.0,1619.5,1625.06,10223183,223935, 7212087, 70.55
HDFCLIFE, EQ, 01-Dec-2022,590.6,590.6,600.9,589.1,595.05,596.45,597.17,3187533,65851, 1974509, 61.94
HEG, EQ, 01-Dec-2022,1067.7,1073.05,1079.25,1054.15,1058.0,1058.45,1066.14,224324,11733, 86518, 38.57
HEIDELBERG, EQ, 01-Dec-2022,204.4,206.0,209.0,203.55,207.9,207.55,206.94,434290,6887, 244003, 56.18
HEMIPROP, EQ, 01-Dec-2022,97.0,98.45,99.3,96.8,97.0,97.1,97.67,1262602,8379, 663365, 52.54
HERANBA, EQ, 01-Dec-2022,536.65,538.0,542.95,531.45,535.6,535.15,536.27,25116,2935, 14710, 58.57
HERITGFOOD, EQ, 01-Dec-2022,318.65,320.25,328.6,318.5,325.0,325.3,322.52,99966,3027, 69572, 69.60
HEROMOTOCO, EQ, 01-Dec-2022,2851.9,2855.0,2884.0,2826.6,2875.0,2871.8,2860.49,782249,47362, 440232, 56.28
HESTERBIO, EQ, 01-Dec-2022,1875.35,1876.0,1884.7,1817.7,1846.9,1847.0,1847.58,11586,1590, 8421, 72.68
HFCL, EQ, 01-Dec-2022,79.5,79.9,80.8,78.7,78.85,79.0,79.81,6466905,19183, 2196247, 33.96
HGINFRA, EQ, 01-Dec-2022,598.15,604.75,604.95,595.1,598.7,598.25,598.91,47753,4563, 24655, 51.63
HIKAL, EQ, 01-Dec-2022,338.65,339.9,344.4,337.55,339.0,339.6,340.49,115500,4154, 45725, 39.59
HIL, EQ, 01-Dec-2022,2589.05,2590.0,2725.0,2590.0,2689.0,2694.7,2671.24,19769,4423, 9733, 49.23
HIMATSEIDE, EQ, 01-Dec-2022,96.5,96.9,100.0,96.25,96.6,96.85,98.2,384267,4939, 217320, 56.55
HINDALCO, EQ, 01-Dec-2022,450.7,455.0,466.5,454.05,463.3,463.4,463.32,13243436,139720, 4328333, 32.68
HINDCOPPER, EQ, 01-Dec-2022,117.3,118.9,121.3,118.1,119.35,119.4,119.8,8464740,32337, 3028960, 35.78
HINDOILEXP, EQ, 01-Dec-2022,143.5,144.5,145.15,140.8,142.2,142.05,142.57,297401,5969, 157890, 53.09
HINDPETRO, EQ, 01-Dec-2022,239.1,239.1,240.0,235.05,236.05,236.45,236.82,2413514,32902, 1201298, 49.77
HINDUNILVR, EQ, 01-Dec-2022,2684.35,2680.0,2683.0,2646.85,2664.0,2662.85,2656.55,1675569,78427, 884754, 52.80
HINDZINC, EQ, 01-Dec-2022,307.25,308.8,309.5,304.9,307.2,307.0,306.95,604601,12155, 304539, 50.37
HOMEFIRST, EQ, 01-Dec-2022,733.7,739.0,754.0,727.25,750.5,749.65,745.07,107701,12912, 75717, 70.30
HONAUT, EQ, 01-Dec-2022,41715.6,41896.0,43450.0,41744.2,42050.0,42019.3,42609.89,11048,6484, 3156, 28.57
HSCL, EQ, 01-Dec-2022,102.95,103.0,103.5,100.4,100.9,100.7,101.9,2113132,11071, 1024890, 48.50
HUDCO, EQ, 01-Dec-2022,53.3,53.65,53.7,52.25,53.15,53.2,53.0,16352727,30129, 3951863, 24.17
HUHTAMAKI, EQ, 01-Dec-2022,195.35,197.5,197.95,194.0,195.0,194.8,195.57,46671,1974, 29102, 62.36
IBREALEST, EQ, 01-Dec-2022,83.3,83.9,85.3,83.05,83.9,84.05,84.01,5549964,24858, 1376014, 24.79
IBULHSGFIN, EQ, 01-Dec-2022,142.2,143.0,144.35,141.6,142.2,142.4,142.86,5778082,24761, 1482047, 25.65
ICICIBANK, EQ, 01-Dec-2022,952.9,956.0,957.0,936.25,939.45,940.2,943.02,15920653,357956, 11004525, 69.12
ICICIGI, EQ, 01-Dec-2022,1211.15,1212.4,1229.0,1205.0,1224.8,1224.6,1219.04,971036,28160, 718448, 73.99
ICICIPRULI, EQ, 01-Dec-2022,476.2,479.0,479.15,472.5,476.5,476.65,475.76,2717911,27545, 1764828, 64.93
ICIL, EQ, 01-Dec-2022,137.15,138.5,141.3,137.0,139.1,138.95,139.14,347950,4561, 159638, 45.88
ICRA, EQ, 01-Dec-2022,4405.35,4449.0,4449.0,4330.1,4392.0,4383.2,4371.76,4727,1530, 2003, 42.37
IDBI, EQ, 01-Dec-2022,53.45,53.5,53.75,52.55,53.0,53.15,53.08,12125595,18790, 3997932, 32.97
IDEA, EQ, 01-Dec-2022,8.25,8.3,8.3,8.1,8.15,8.15,8.17,58794481,58408, 18122986, 30.82
IDFC, EQ, 01-Dec-2022,81.95,82.35,83.6,81.85,83.15,82.95,82.71,7111816,35748, 2746411, 38.62
IDFCFIRSTB, EQ, 01-Dec-2022,58.6,58.75,59.6,58.35,58.8,58.75,58.96,33163853,71051, 11515183, 34.72
IEX, EQ, 01-Dec-2022,147.85,148.0,149.0,147.1,147.85,148.0,148.07,4982670,40380, 2676215, 53.71
IFBIND, EQ, 01-Dec-2022,930.0,944.5,955.95,924.0,930.8,927.6,933.52,45095,4603, 21099, 46.79
IFCI, EQ, 01-Dec-2022,13.15,13.25,13.4,13.05,13.1,13.1,13.17,5572192,4844, 2725922, 48.92
IGL, EQ, 01-Dec-2022,442.6,444.85,446.15,432.25,433.75,434.1,436.81,4288370,48572, 2108326, 49.16
IGPL, EQ, 01-Dec-2022,529.15,529.15,533.8,526.5,527.0,528.15,529.92,16290,1096, 11296, 69.34
IIFLSEC, EQ, 01-Dec-2022,69.2,70.0,70.0,68.2,68.45,68.45,68.96,381009,2633, 266722, 70.00
IIFLWAM, EQ, 01-Dec-2022,1828.55,1837.9,1849.9,1806.05,1848.0,1826.35,1831.79,259108,6125, 244223, 94.26
IMFA, EQ, 01-Dec-2022,250.45,253.9,266.2,252.25,264.0,262.75,262.5,461160,14301, 229399, 49.74
INDHOTEL, EQ, 01-Dec-2022,321.65,321.5,324.9,318.7,324.6,324.0,321.8,5236081,45030, 2181809, 41.67
INDIACEM, EQ, 01-Dec-2022,240.0,241.75,248.7,239.2,247.0,247.2,246.16,5446557,35573, 1069018, 19.63
INDIAGLYCO, EQ, 01-Dec-2022,766.3,769.75,771.9,760.9,765.5,766.45,766.38,32279,1343, 22544, 69.84
INDIAMART, EQ, 01-Dec-2022,4383.6,4422.45,4500.0,4395.0,4446.7,4443.4,4463.24,84156,16006, 26876, 31.94
INDIANB, EQ, 01-Dec-2022,266.9,268.6,279.0,268.2,275.5,276.05,272.08,2348990,28764, 1297087, 55.22
INDIGO, EQ, 01-Dec-2022,1937.45,1955.0,1955.5,1932.15,1941.75,1944.15,1946.54,453065,27724, 204633, 45.17
INDIGOPNTS, EQ, 01-Dec-2022,1342.25,1350.6,1374.0,1328.0,1336.0,1334.85,1336.27,126231,13003, 65037, 51.52
INDOCO, EQ, 01-Dec-2022,397.65,398.65,403.5,393.0,394.85,394.7,398.38,58141,5689, 26400, 45.41
INDUSINDBK, EQ, 01-Dec-2022,1167.8,1175.0,1180.95,1162.1,1172.0,1173.9,1172.69,2693170,84783, 1197434, 44.46
INDUSTOWER, EQ, 01-Dec-2022,200.4,201.5,202.65,199.15,201.0,201.65,201.07,1576447,17059, 788210, 50.00
INEOSSTYRO, EQ, 01-Dec-2022,811.9,816.0,829.75,816.0,823.0,822.05,823.39,37040,3526, 13309, 35.93
INFIBEAM, EQ, 01-Dec-2022,16.1,16.3,17.5,16.2,16.95,16.9,17.03,21163442,19074, 6858351, 32.41
INFY, EQ, 01-Dec-2022,1634.95,1656.2,1672.6,1652.3,1655.75,1657.1,1660.59,5407928,214832, 2911901, 53.85
INGERRAND, EQ, 01-Dec-2022,2182.4,2178.0,2181.9,2151.0,2172.0,2170.6,2167.07,14062,3452, 5931, 42.18
INOXLEISUR, EQ, 01-Dec-2022,539.5,539.5,558.45,536.6,555.25,556.55,551.68,783446,18488, 278130, 35.50
INOXWIND, EQ, 01-Dec-2022,127.5,127.5,128.5,120.65,122.9,122.6,125.25,600263,8441, 231468, 38.56
INTELLECT, EQ, 01-Dec-2022,459.45,462.45,476.8,462.45,465.85,468.0,470.02,1049706,24849, 268498, 25.58
IOB, EQ, 01-Dec-2022,22.1,22.25,23.0,21.9,22.95,22.8,22.42,14312032,15021, 4340517, 30.33
IOC, EQ, 01-Dec-2022,76.65,77.0,77.15,76.0,76.15,76.2,76.33,15072561,48958, 9058683, 60.10
IOLCP, EQ, 01-Dec-2022,341.25,344.7,348.05,340.1,345.3,346.3,344.67,97082,3844, 48053, 49.50
IPCALAB, EQ, 01-Dec-2022,868.0,869.95,872.25,863.0,864.95,864.65,866.15,278503,10518, 201472, 72.34
IRB, EQ, 01-Dec-2022,280.25,281.7,288.9,278.75,279.75,280.0,283.36,3494905,33340, 1269160, 36.31
IRCON, EQ, 01-Dec-2022,58.6,59.05,62.85,58.8,62.5,62.4,61.1,19105730,50215, 6528061, 34.17
IRCTC, EQ, 01-Dec-2022,736.2,739.9,739.9,730.0,730.9,731.95,734.89,1155151,27380, 406620, 35.20
IRFC, EQ, 01-Dec-2022,32.8,33.2,34.65,32.55,34.5,34.2,33.65,198522937,186588, 27276586, 13.74
ISEC, EQ, 01-Dec-2022,527.45,528.0,536.9,521.5,525.0,524.75,529.71,270647,15157, 145125, 53.62
ITC, EQ, 01-Dec-2022,340.0,341.7,341.7,336.8,339.7,339.55,338.75,16630417,183326, 11975852, 72.01
ITDC, EQ, 01-Dec-2022,382.95,384.9,391.9,376.55,378.0,378.4,383.0,156857,5321, 64707, 41.25
ITDCEM, EQ, 01-Dec-2022,118.9,120.05,126.6,120.05,125.6,125.2,123.52,2212790,14530, 855347, 38.65
ITI, EQ, 01-Dec-2022,114.15,114.95,119.0,113.9,115.6,115.55,116.92,1483618,13247, 444259, 29.94
J&KBANK, EQ, 01-Dec-2022,45.7,45.95,46.35,44.75,45.85,45.85,45.63,6844349,11151, 2404019, 35.12
JAGRAN, EQ, 01-Dec-2022,72.4,72.9,73.2,72.0,72.1,72.35,72.48,131889,1809, 87185, 66.10
JAICORPLTD, EQ, 01-Dec-2022,170.25,171.15,173.8,168.55,170.4,170.2,171.11,1677265,12167, 384400, 22.92
JAMNAAUTO, EQ, 01-Dec-2022,108.4,109.3,114.4,108.8,112.3,112.25,112.51,2344794,21261, 797820, 34.03
JBCHEPHARM, EQ, 01-Dec-2022,2018.2,2024.9,2030.0,2011.9,2020.0,2018.0,2021.27,31935,6537, 22488, 70.42
JBMA, EQ, 01-Dec-2022,427.95,431.15,437.0,425.0,431.0,431.05,430.75,89451,4795, 44437, 49.68
JCHAC, EQ, 01-Dec-2022,1176.85,1182.75,1186.3,1151.55,1163.0,1159.85,1174.46,8834,1621, 5751, 65.10
JINDALPOLY, EQ, 01-Dec-2022,868.7,876.7,882.6,866.65,873.0,874.75,875.82,30713,4038, 14876, 48.44
JINDALSAW, EQ, 01-Dec-2022,93.5,94.3,94.95,90.6,91.5,91.4,92.69,1174048,8659, 561772, 47.85
JINDALSTEL, EQ, 01-Dec-2022,535.75,540.0,566.9,537.7,562.05,564.5,555.39,8938555,82327, 2790604, 31.22
JKCEMENT, EQ, 01-Dec-2022,3079.7,3079.95,3248.85,3070.0,3217.25,3201.05,3184.73,473640,28039, 213985, 45.18
JKIL, EQ, 01-Dec-2022,279.65,282.1,283.8,275.0,277.85,276.75,279.69,79779,2440, 40545, 50.82
JKLAKSHMI, EQ, 01-Dec-2022,712.55,718.7,733.2,710.2,713.0,714.55,723.18,888913,25892, 240255, 27.03
JKPAPER, EQ, 01-Dec-2022,420.65,423.0,426.8,416.75,418.3,418.3,420.24,711741,19496, 365869, 51.40
JKTYRE, EQ, 01-Dec-2022,201.2,201.2,201.8,197.05,199.2,199.6,198.93,2841926,23970, 612267, 21.54
JMCPROJECT, EQ, 01-Dec-2022,123.9,124.9,126.9,122.65,126.0,126.15,124.86,193290,4635, 89567, 46.34
JMFINANCIL, EQ, 01-Dec-2022,74.35,75.0,77.5,74.15,75.95,75.95,76.06,3566328,12427, 2139392, 59.99
JPPOWER, EQ, 01-Dec-2022,7.7,7.7,8.0,7.65,7.9,7.9,7.87,96670803,19095, 24814035, 25.67
JSL, EQ, 01-Dec-2022,173.7,178.6,178.9,174.3,177.0,176.4,177.13,1322053,10474, 714801, 54.07
JSLHISAR, EQ, 01-Dec-2022,335.4,337.65,344.0,333.8,343.9,340.7,339.2,115704,3824, 71534, 61.83
JSWHL, EQ, 01-Dec-2022,4287.6,4342.0,4425.0,4278.15,4374.0,4399.05,4373.57,1587,515, 1086, 68.43
JSWSTEEL, EQ, 01-Dec-2022,743.4,747.15,752.95,743.1,746.0,746.3,747.89,1942307,32901, 642953, 33.10
JTEKTINDIA, EQ, 01-Dec-2022,147.65,148.85,149.2,145.4,148.0,147.8,147.52,366981,4885, 175394, 47.79
JUBLFOOD, EQ, 01-Dec-2022,546.85,549.0,554.4,544.0,546.45,547.15,548.56,2758347,54738, 1483161, 53.77
JUBLINGREA, EQ, 01-Dec-2022,537.4,542.0,542.0,531.25,533.2,533.55,536.64,226860,6667, 92695, 40.86
JUBLPHARMA, EQ, 01-Dec-2022,391.55,391.55,391.75,380.1,381.4,381.15,383.25,146845,12277, 73109, 49.79
JUSTDIAL, EQ, 01-Dec-2022,597.4,604.7,607.7,594.05,594.85,597.6,601.41,177083,5693, 60667, 34.26
JYOTHYLAB, EQ, 01-Dec-2022,203.0,203.1,203.95,200.0,201.45,201.05,202.18,354791,10210, 180310, 50.82
KAJARIACER, EQ, 01-Dec-2022,1151.3,1143.35,1195.0,1140.45,1166.0,1166.1,1173.09,232390,14542, 117164, 50.42
KALPATPOWR, EQ, 01-Dec-2022,507.15,509.7,531.9,509.7,523.0,527.15,523.23,215175,10638, 86383, 40.15
KALYANKJIL, EQ, 01-Dec-2022,105.9,106.95,106.95,104.35,105.6,106.05,105.55,3268207,25700, 778587, 23.82
KANSAINER, EQ, 01-Dec-2022,448.4,452.0,452.0,439.0,442.25,441.5,444.05,83652,5566, 49939, 59.70
KARURVYSYA, EQ, 01-Dec-2022,100.15,101.25,101.75,99.05,100.0,99.95,100.52,3152315,14894, 1459618, 46.30
KEC, EQ, 01-Dec-2022,417.8,419.5,421.0,415.8,417.05,417.2,417.48,192291,6080, 129516, 67.35
KEI, EQ, 01-Dec-2022,1527.3,1528.7,1600.0,1528.7,1585.0,1586.3,1582.26,344610,30160, 144588, 41.96
KIOCL, EQ, 01-Dec-2022,219.8,222.0,223.1,213.95,214.35,215.7,218.78,101500,3600, 36178, 35.64
KIRIINDUS, EQ, 01-Dec-2022,496.4,498.9,498.9,489.1,494.5,492.9,493.65,40875,1996, 17950, 43.91
KIRLOSENG, EQ, 01-Dec-2022,331.8,336.1,360.0,331.6,335.0,336.6,338.06,452170,12230, 141243, 31.24
KIRLOSIND, EQ, 01-Dec-2022,1973.75,2009.35,2009.35,1950.0,1955.0,1953.3,1979.15,4437,896, 2878, 64.86
KNRCON, EQ, 01-Dec-2022,261.75,262.4,262.4,253.6,254.0,255.2,258.04,165402,6053, 81657, 49.37
KOLTEPATIL, EQ, 01-Dec-2022,305.65,307.7,319.85,306.8,316.9,317.35,314.45,180250,5425, 69443, 38.53
KOTAKBANK, EQ, 01-Dec-2022,1947.05,1955.0,1961.75,1927.85,1933.95,1934.3,1943.85,2471005,129350, 1494489, 60.48
KPITTECH, EQ, 01-Dec-2022,714.85,723.05,729.8,709.0,712.6,712.5,721.31,2004198,52897, 763906, 38.12
KPRMILL, EQ, 01-Dec-2022,557.1,560.05,562.0,546.5,550.5,550.5,552.65,242116,9231, 149967, 61.94
KRBL, EQ, 01-Dec-2022,412.55,417.45,435.85,415.15,432.15,433.9,429.56,2753006,42599, 722458, 26.24
KSB, EQ, 01-Dec-2022,2024.3,2029.95,2051.85,1943.1,1957.05,1958.8,1983.09,43553,7730, 20386, 46.81
KSCL, EQ, 01-Dec-2022,511.1,512.0,514.65,509.15,513.0,512.6,511.64,104155,3998, 73525, 70.59
KSL, EQ, 01-Dec-2022,327.35,328.95,352.95,324.2,341.75,339.45,343.25,288636,10157, 103031, 35.70
KTKBANK, EQ, 01-Dec-2022,144.25,145.4,151.5,144.35,148.2,148.5,148.85,8263945,33824, 2865762, 34.68
L&TFH, EQ, 01-Dec-2022,87.0,87.7,89.2,87.1,88.2,88.4,88.14,8499483,29662, 2591124, 30.49
LALPATHLAB, EQ, 01-Dec-2022,2445.6,2456.5,2468.95,2430.1,2438.55,2438.75,2440.25,222763,14309, 155259, 69.70
LAOPALA, EQ, 01-Dec-2022,397.05,408.0,408.0,396.4,401.35,404.2,404.04,166897,10620, 63528, 38.06
LAURUSLABS, EQ, 01-Dec-2022,417.45,419.95,422.0,413.0,417.9,418.55,418.08,2479762,35120, 858256, 34.61
LAXMIMACH, EQ, 01-Dec-2022,13253.7,13323.5,13438.8,13231.75,13262.0,13254.2,13292.99,3550,1113, 2479, 69.83
LEMONTREE, EQ, 01-Dec-2022,100.9,102.9,103.4,96.75,98.3,98.0,98.92,9207705,50387, 2751235, 29.88
LICHSGFIN, EQ, 01-Dec-2022,386.6,388.55,397.45,385.05,393.7,394.0,393.26,2191564,47649, 1085133, 49.51
LINDEINDIA, EQ, 01-Dec-2022,3050.6,3033.05,3065.4,3021.1,3033.0,3029.8,3041.56,20331,3731, 11093, 54.56
LT, EQ, 01-Dec-2022,2074.85,2085.25,2110.0,2079.45,2103.0,2104.25,2100.03,2614357,170950, 1813416, 69.36
LTI, EQ, 01-Dec-2022,4838.55,4911.0,5077.95,4901.0,5023.0,5010.45,4999.73,1343248,100552, 532289, 39.63
LTTS, EQ, 01-Dec-2022,3814.85,3867.95,4189.0,3856.6,4157.0,4159.75,4081.97,1904500,119634, 375269, 19.70
LUMAXIND, EQ, 01-Dec-2022,1951.85,1950.0,1985.0,1950.0,1952.0,1963.65,1970.37,18823,3695, 8196, 43.54
LUPIN, EQ, 01-Dec-2022,766.1,767.55,773.85,762.2,769.5,770.3,769.41,794733,22792, 275348, 34.65
LUXIND, EQ, 01-Dec-2022,1689.9,1703.5,1708.9,1691.6,1698.5,1698.15,1698.34,34348,4566, 17445, 50.79
LXCHEM, EQ, 01-Dec-2022,300.3,302.0,307.0,301.3,303.0,303.1,303.42,434777,10724, 172596, 39.70
M&M, EQ, 01-Dec-2022,1305.6,1315.0,1316.95,1288.0,1290.0,1293.45,1297.48,2613761,69000, 1608100, 61.52
M&MFIN, EQ, 01-Dec-2022,215.0,215.9,220.95,215.4,219.95,220.3,218.9,3112520,27418, 1140065, 36.63
MAHABANK, EQ, 01-Dec-2022,26.45,26.55,27.6,25.8,27.6,27.1,26.5,27811928,24333, 8052549, 28.95
MAHINDCIE, EQ, 01-Dec-2022,284.45,285.25,290.8,285.1,288.8,287.65,288.19,193265,6658, 87092, 45.06
MAHLIFE, EQ, 01-Dec-2022,387.45,394.0,394.0,387.1,389.0,389.3,389.76,89427,4554, 50456, 56.42
MAHLOG, EQ, 01-Dec-2022,527.6,513.1,517.0,504.5,507.0,507.45,508.94,501451,19230, 304734, 60.77
MAHSCOOTER, EQ, 01-Dec-2022,4990.4,4999.95,4999.95,4946.0,4984.0,4978.0,4974.37,4849,1395, 3275, 67.54
MAHSEAMLES, EQ, 01-Dec-2022,374.6,374.2,377.85,369.1,374.7,373.9,373.3,177962,5648, 92589, 52.03
MAITHANALL, EQ, 01-Dec-2022,939.75,946.95,964.0,942.95,963.0,960.5,954.7,30211,2605, 19138, 63.35
MANAPPURAM, EQ, 01-Dec-2022,115.15,115.6,116.95,115.15,116.4,116.35,116.13,5746700,21300, 1779413, 30.96
MARICO, EQ, 01-Dec-2022,507.35,509.15,509.95,500.65,501.8,501.5,502.73,1180104,18857, 785931, 66.60
MARKSANS, EQ, 01-Dec-2022,57.6,58.05,58.8,57.65,58.0,57.9,58.16,1307253,6887, 486187, 37.19
MARUTI, EQ, 01-Dec-2022,8974.15,9019.05,9025.0,8930.0,8960.0,8958.15,8968.06,694489,80117, 417569, 60.13
MASFIN, EQ, 01-Dec-2022,851.5,851.5,870.95,846.4,853.05,854.95,861.15,14323,2531, 6150, 42.94
MASTEK, EQ, 01-Dec-2022,1709.0,1750.0,1824.9,1724.15,1807.0,1793.05,1781.0,303528,25261, 114131, 37.60
MATRIMONY, EQ, 01-Dec-2022,614.4,619.95,626.05,616.1,625.0,622.5,621.1,5383,645, 3714, 68.99
MAXHEALTH, EQ, 01-Dec-2022,450.1,450.5,458.0,448.05,451.6,452.3,452.53,2737715,50524, 2249504, 82.17
MAYURUNIQ, EQ, 01-Dec-2022,455.85,458.15,459.0,450.0,455.0,454.45,454.82,28700,1682, 21531, 75.02
MAZDOCK, EQ, 01-Dec-2022,908.75,915.6,932.7,907.0,909.85,911.9,921.16,5225258,100011, 535820, 10.25
MCDOWELL-N, EQ, 01-Dec-2022,932.3,937.0,937.7,921.7,925.4,926.05,928.38,1348885,43891, 787445, 58.38
METROPOLIS, EQ, 01-Dec-2022,1468.2,1470.0,1482.0,1455.3,1474.0,1476.55,1468.27,184993,9525, 116991, 63.24
MFSL, EQ, 01-Dec-2022,705.6,708.0,711.65,697.4,700.5,701.25,703.8,666464,23112, 297123, 44.58
MGL, EQ, 01-Dec-2022,902.75,909.0,922.45,897.0,897.0,899.75,911.83,544761,19813, 107325, 19.70
MHRIL, EQ, 01-Dec-2022,290.2,292.9,292.95,282.2,284.0,283.95,287.05,430134,11729, 197773, 45.98
MIDHANI, EQ, 01-Dec-2022,247.05,248.45,248.9,243.0,244.0,244.7,245.77,556477,8190, 196894, 35.38
MINDACORP, EQ, 01-Dec-2022,210.6,215.0,217.6,211.5,212.35,212.35,214.89,565619,9762, 278705, 49.27
MMFL, EQ, 01-Dec-2022,882.4,892.25,892.25,866.0,875.0,870.35,873.82,14991,1506, 9808, 65.43
MMTC, EQ, 01-Dec-2022,41.9,42.05,42.3,41.0,41.15,41.2,41.51,3079637,9081, 1060408, 34.43
MOIL, EQ, 01-Dec-2022,161.0,162.3,163.0,160.3,162.8,161.65,161.84,196034,4153, 78175, 39.88
MOREPENLAB, EQ, 01-Dec-2022,30.7,30.9,31.4,30.9,31.05,31.05,31.13,1518619,4557, 650136, 42.81
MOTILALOFS, EQ, 01-Dec-2022,662.7,666.0,671.7,664.05,666.3,665.7,667.07,119173,5791, 74281, 62.33
MPHASIS, EQ, 01-Dec-2022,2017.25,2047.0,2146.0,2040.0,2130.0,2135.2,2115.2,1799183,88628, 631865, 35.12
MRF, EQ, 01-Dec-2022,93557.55,94000.0,95151.2,93234.6,93802.0,94325.5,94319.99,16380,9830, 4686, 28.61
MRPL, EQ, 01-Dec-2022,58.85,59.15,59.7,58.0,58.1,58.15,58.54,1715811,7533, 857150, 49.96
MSTCLTD, EQ, 01-Dec-2022,340.5,344.0,348.9,331.5,333.1,332.95,336.96,898953,17419, 289162, 32.17
MTARTECH, EQ, 01-Dec-2022,1586.65,1604.45,1608.95,1592.75,1604.0,1600.45,1599.17,37141,4515, 18804, 50.63
MTNL, EQ, 01-Dec-2022,23.6,23.8,24.1,23.15,23.2,23.3,23.71,1850852,3158, 731709, 39.53
MUTHOOTFIN, EQ, 01-Dec-2022,1080.75,1093.0,1114.0,1083.15,1110.0,1111.35,1100.02,571530,18831, 258813, 45.28
NAM-INDIA, EQ, 01-Dec-2022,271.3,273.0,274.4,266.55,269.0,268.6,270.02,496591,11243, 318795, 64.20
NATCOPHARM, EQ, 01-Dec-2022,560.7,564.5,578.5,564.45,578.15,576.95,572.47,561366,11995, 262933, 46.84
NATIONALUM, EQ, 01-Dec-2022,77.0,78.3,78.9,77.8,77.8,78.0,78.36,17910379,42017, 5868841, 32.77
NAUKRI, EQ, 01-Dec-2022,3993.6,4040.0,4059.95,3998.45,4018.65,4029.35,4030.07,544643,46545, 210962, 38.73
