SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG,Intraday_volume
GUJALKALI, EQ, 25-Nov-2022,782.1,785.85,801.0,782.1,786.0,787.25,790.47,95614,5594,35385,37.01,,,,,
GUJALKALI, EQ, 28-Nov-2022,787.25,790.0,804.45,787.0,798.0,797.75,799.02,92312,4601,34939,37.85,,,,,
GUJALKALI, EQ, 29-Nov-2022,797.75,796.8,802.0,789.4,791.35,790.35,794.12,52123,3081,24574,47.15,,,,,
GUJALKALI, EQ, 30-Nov-2022,790.35,792.0,798.25,786.0,791.05,794.15,792.01,61387,3933,25433,41.43,,,,,
GUJALKALI, EQ, 01-Dec-2022,794.15,796.7,802.1,790.0,792.05,792.9,795.65,60657,4060,27813,45.85,,,,,
GUJALKALI, EQ, 02-Dec-2022,792.9,791.8,800.95,789.95,793.75,794.0,794.28,59659,3230,23971,40.18,,,,,
GUJALKALI, EQ, 05-Dec-2022,794.0,791.25,810.1,791.25,801.0,800.4,801.21,117160,6209,42248,36.06,,,,,
