SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG,Intraday_volume
SRTRANSFIN, EQ, 25-Nov-2022,1311.7,1315.0,1322.0,1275.2,1280.0,1280.15,1291.05,865105,31397,428078,49.48,,,,,
SRTRANSFIN, EQ, 28-Nov-2022,1280.15,1274.0,1294.8,1247.0,1248.0,1264.75,1267.88,4562156,81237,3084361,67.61,,,,,
SRTRANSFIN, EQ, 29-Nov-2022,1264.75,1252.75,1281.0,1251.5,1273.95,1270.3,1267.43,1748490,55778,687172,39.3,,,,,
SRTRANSFIN, EQ, 30-Nov-2022,1270.3,1272.45,1375.0,1272.0,1357.0,1350.0,1332.15,2275703,46402,1202187,52.83,,,,,
SRTRANSFIN, EQ, 01-Dec-2022,1350.0,1346.45,1346.45,1277.0,1283.0,1286.85,1290.36,1602257,49249,508189,31.72,,,,,
SRTRANSFIN, EQ, 02-Dec-2022,1286.85,1286.65,1298.2,1268.0,1286.35,1290.35,1282.07,1033710,39857,396732,38.38,,,,,
SRTRANSFIN, EQ, 05-Dec-2022,1290.35,1296.0,1300.0,1279.0,1295.0,1294.85,1291.64,883532,22519,444700,50.33,,,,,
