SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG,Intraday_volume
APOLLOHOSP, EQ, 25-Nov-2022,4815.05,4815.0,4885.0,4751.05,4788.7,4789.45,4821.18,1069669,69595,297338,27.8,143.352001884,,,,
APOLLOHOSP, EQ, 28-Nov-2022,4789.45,4761.0,4768.85,4683.25,4720.0,4721.85,4718.22,598162,48672,178426,29.83,84.185312172,,,,
APOLLOHOSP, EQ, 29-Nov-2022,4721.85,4725.0,4842.0,4707.65,4712.6,4719.2,4771.66,910558,64160,283428,31.13,135.242205048,,,,
APOLLOHOSP, EQ, 30-Nov-2022,4719.2,4719.2,4760.1,4642.6,4729.95,4726.4,4695.45,1113421,75271,559346,50.24,262.63811756999996,,,,
APOLLOHOSP, EQ, 01-Dec-2022,4726.4,4765.0,4794.0,4701.05,4770.0,4775.7,4763.39,611403,53905,225042,36.81,107.19628123800001,,,,
APOLLOHOSP, EQ, 02-Dec-2022,4775.7,4771.0,4882.95,4743.05,4864.9,4871.45,4833.04,996306,62846,398307,39.98,192.503366328,146.5227835824,2.004941683941621,131.3811829269145,597999.0
APOLLOHOSP, EQ, 05-Dec-2022,4871.45,4885.0,4901.95,4766.95,4775.0,4778.35,4816.4,684834,58080,330260,48.22,159.06642639999998,156.35305647119998,-1.9111352882611843,101.73541214354182,354574.0
