SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG,Intraday_volume
GODREJAGRO, EQ, 25-Nov-2022,467.8,469.0,472.45,464.5,469.1,468.85,468.26,103374,5353,58271,56.37,2.728597846,,,,
GODREJAGRO, EQ, 28-Nov-2022,468.85,468.75,487.2,466.95,483.9,484.15,482.03,227744,9286,124527,54.68,6.0025749809999995,,,,
GODREJAGRO, EQ, 29-Nov-2022,484.15,486.6,487.4,478.0,478.05,478.8,480.58,61198,4250,36718,60.0,1.7645936439999999,,,,
GODREJAGRO, EQ, 30-Nov-2022,478.8,479.95,482.0,474.65,480.0,478.6,477.99,57732,3603,32436,56.18,1.5504083640000001,,,,
GODREJAGRO, EQ, 01-Dec-2022,478.6,478.0,484.4,478.0,482.35,481.8,481.24,64289,3791,34634,53.87,1.666726616,,,,
GODREJAGRO, EQ, 02-Dec-2022,481.8,482.3,486.4,480.05,485.15,484.7,484.11,45523,2748,24159,53.07,1.169561349,2.7425802902000003,0.6019095060190903,42.64456188134827,21364.0
GODREJAGRO, EQ, 05-Dec-2022,484.7,484.7,486.95,482.45,486.5,485.7,484.78,46879,2510,25829,55.1,1.252138262,2.4307729908,0.20631318341242005,51.511937426452334,21050.0
