SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG,Intraday_volume
TEAMLEASE, EQ, 25-Nov-2022,2535.0,2547.7,2559.95,2470.95,2479.9,2486.95,2527.03,17195,1501,14039,81.65,3.547697417,,,,
TEAMLEASE, EQ, 28-Nov-2022,2486.95,2499.0,2499.0,2430.35,2480.0,2467.55,2454.81,56281,4277,46938,83.4,11.522387178,,,,
TEAMLEASE, EQ, 29-Nov-2022,2467.55,2525.0,2961.0,2435.0,2455.0,2476.2,2540.89,86819,13142,10720,12.35,2.7238340799999996,,,,
TEAMLEASE, EQ, 30-Nov-2022,2476.2,2488.6,2529.25,2470.5,2489.0,2494.4,2490.59,11359,1979,5658,49.81,1.4091758220000001,,,,
TEAMLEASE, EQ, 01-Dec-2022,2494.4,2500.0,2518.85,2482.05,2513.5,2510.2,2495.96,61225,3166,55612,90.83,13.880532752,,,,
TEAMLEASE, EQ, 02-Dec-2022,2510.2,2520.0,2580.0,2510.2,2512.1,2528.45,2536.53,27133,5427,18632,68.67,4.7260626960000005,6.6167254498000005,0.7270337024938253,71.42600568598252,8501.0
TEAMLEASE, EQ, 05-Dec-2022,2528.45,2535.0,2541.1,2505.6,2515.55,2520.7,2520.49,3788,1105,1839,48.55,0.46351811099999995,6.8523985056,-0.30651189463900813,6.764319247066528,1949.0
