SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_VALUE,5DDeVA,%Change_In_Price,%Change_In_Deliv_vs_AVG,Intraday_volume
LALPATHLAB, EQ, 25-Nov-2022,2392.6,2393.0,2439.65,2370.1,2426.2,2428.05,2411.24,134106,11917,24753,18.46,5.968542371999999,,,,
LALPATHLAB, EQ, 28-Nov-2022,2428.05,2437.9,2447.7,2413.05,2423.0,2424.05,2432.16,77715,7666,24071,30.97,5.854452336,,,,
LALPATHLAB, EQ, 29-Nov-2022,2424.05,2412.0,2460.0,2399.15,2415.95,2413.8,2428.43,153109,10333,65580,42.83,15.925643939999997,,,,
LALPATHLAB, EQ, 30-Nov-2022,2413.8,2406.0,2475.0,2404.95,2445.0,2445.6,2451.18,209916,16907,50347,23.98,12.340955946,,,,
LALPATHLAB, EQ, 01-Dec-2022,2445.6,2456.5,2468.95,2430.1,2438.55,2438.75,2440.25,222763,14309,155259,69.7,37.887077475,,,,
LALPATHLAB, EQ, 02-Dec-2022,2438.75,2450.95,2485.0,2439.0,2475.0,2478.15,2476.22,249193,13312,116286,46.67,28.794971891999996,15.595334413799998,1.6155817529472105,184.6383740673102,132907.0
LALPATHLAB, EQ, 05-Dec-2022,2478.15,2479.35,2510.0,2465.55,2485.0,2493.3,2487.57,188534,16544,72838,38.63,18.118962366,20.160620317799996,0.611343139035171,89.87304001753658,115696.0
